Timestamp,type,alk small,alk small percent,alk large,alk large percent,, cz small,cz small percent,cz large,cz large percent,,lithium small,lithium small percent,lithium large,lithium large percent,,nimh small,nimh small percent,nimh large,nimh large percent,,
0018-11-27 01:54:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.53,89.71631206,0,0,,
0018-11-27 01:55:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.53,89.71631206,0,0,,
0018-11-27 01:56:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 01:57:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.53,89.71631206,0,0,,
0018-11-27 01:58:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.53,89.71631206,0,0,,
0018-11-27 01:59:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.53,89.71631206,0,0,,
0018-11-27 02:00:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:01:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:02:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.53,89.71631206,0,0,,
0018-11-27 02:03:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:04:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.53,89.71631206,0,0,,
0018-11-27 02:05:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.53,89.71631206,0,0,,
0018-11-27 02:06:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.53,89.71631206,0,0,,
0018-11-27 02:07:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:08:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:09:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.53,89.71631206,0,0,,
0018-11-27 02:10:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.53,89.71631206,0,0,,
0018-11-27 02:11:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.53,89.71631206,0,0,,
0018-11-27 02:12:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:13:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:14:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:15:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:16:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.53,89.71631206,0,0,,
0018-11-27 02:17:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:18:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:19:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:20:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:21:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:22:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:23:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:24:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.53,89.71631206,0,0,,
0018-11-27 02:25:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:26:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:27:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.53,89.71631206,0,0,,
0018-11-27 02:28:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.53,89.71631206,0,0,,
0018-11-27 02:29:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.53,89.71631206,0,0,,
0018-11-27 02:30:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:31:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:32:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.53,89.71631206,0,0,,
0018-11-27 02:33:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:34:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.53,89.71631206,0,0,,
0018-11-27 02:35:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:36:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:37:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:38:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:39:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:40:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:41:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:42:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:43:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:44:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:45:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:46:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.52,78.26086957,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:47:00,alkaline,2.69,87.05501618,0.16,5.177993528,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.53,89.71631206,0,0,,
0018-11-27 02:48:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:49:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:50:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:51:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:52:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:53:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:54:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:55:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:56:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:57:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:58:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 02:59:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:00:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:01:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:02:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:03:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:04:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:05:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:06:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:07:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:08:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:09:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:10:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:11:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:12:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:13:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:14:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:15:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:16:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:17:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:18:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:19:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:20:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:21:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:22:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:23:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:24:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:25:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:26:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:27:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:28:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:29:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:30:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:31:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:32:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:33:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:34:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:35:00,alkaline,2.69,87.05501618,0.14,4.530744337,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:36:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:37:00,alkaline,2.69,87.05501618,0.15,4.854368932,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:38:00,alkaline,2.69,87.05501618,0.14,4.530744337,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:39:00,alkaline,2.69,87.05501618,0.14,4.530744337,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:40:00,alkaline,2.69,87.05501618,0.14,4.530744337,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:41:00,alkaline,2.69,87.05501618,0.14,4.530744337,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:42:00,alkaline,2.69,87.05501618,0.14,4.530744337,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:43:00,alkaline,2.69,87.05501618,0.14,4.530744337,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:44:00,alkaline,2.69,87.05501618,0.14,4.530744337,CarbZinc,2.5,77.63975155,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:45:00,alkaline,2.69,87.05501618,0.14,4.530744337,CarbZinc,2.5,77.63975155,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:46:00,alkaline,2.69,87.05501618,0.14,4.530744337,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:47:00,alkaline,2.69,87.05501618,0.14,4.530744337,CarbZinc,2.51,77.95031056,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:48:00,alkaline,2.69,87.05501618,0.14,4.530744337,CarbZinc,2.5,77.63975155,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:49:00,alkaline,2.69,87.05501618,0.14,4.530744337,CarbZinc,2.5,77.63975155,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:50:00,alkaline,2.69,87.05501618,0.14,4.530744337,CarbZinc,2.5,77.63975155,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:51:00,alkaline,2.68,86.73139159,0.14,4.530744337,CarbZinc,2.5,77.63975155,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:52:00,alkaline,2.68,86.73139159,0.14,4.530744337,CarbZinc,2.5,77.63975155,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:53:00,alkaline,2.69,87.05501618,0.14,4.530744337,CarbZinc,2.5,77.63975155,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:54:00,alkaline,2.68,86.73139159,0.14,4.530744337,CarbZinc,2.5,77.63975155,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:55:00,alkaline,2.69,87.05501618,0.14,4.530744337,CarbZinc,2.5,77.63975155,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:56:00,alkaline,2.68,86.73139159,0.14,4.530744337,CarbZinc,2.5,77.63975155,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
0018-11-27 03:57:00,alkaline,2.69,87.05501618,0.14,4.530744337,CarbZinc,2.5,77.63975155,0.05,1.552795031,Lithium,3.32,96.51162791,0.01,0.2906976744,NiMH,2.52,89.36170213,0,0,,
